Time,Temperature_Room_Sensor,Temperature_Exterior_Sensor,Lighting_Room_Sensor,state_window,state_bed,real_action
19:28,18,16,36,0.66,1.24,7
07:58,20,22,55,0.01,1.8,0
17:09,19,16,35,1.84,1.73,1
17:32,18,17,66,0.62,0.61,2
11:44,20,16,46,0.8,0.83,3
15:01,19,16,46,1.31,2.44,4
11:02,15,15,56,0.04,2.1,5
14:01,21,15,73,0.87,2.58,5
12:48,19,15,34,1.31,0.73,6
15:44,18,16,26,0.03,0.45,7
07:34,20,26,49,0.62,2.21,0
11:00,19,15,41,1.93,2.06,3
09:19,19,16,58,0.0,2.76,4
07:21,16,15,47,0.76,2.46,5
08:04,21,17,78,1.51,0.32,5
21:55,18,15,35,1.08,0.69,6
21:02,18,17,33,0.27,2.67,7
12:11,20,24,52,0.17,0.19,0
17:21,18,17,36,1.66,0.23,1
17:42,19,15,90,0.11,0.97,2
11:28,18,17,40,0.56,0.44,3
17:44,18,15,38,1.1,1.46,1
17:47,18,16,43,0.27,0.21,2
11:50,19,15,78,0.61,0.94,3
11:14,19,17,83,1.15,2.23,4
07:59,17,17,70,1.7,2.35,5
09:24,21,15,50,0.89,1.64,5
08:56,20,16,33,1.26,2.22,6
20:32,19,16,37,0.04,1.02,7
14:02,20,24,96,0.58,2.31,0
17:48,18,15,37,1.6,1.87,1
17:58,20,15,73,0.92,0.6,2
11:03,19,17,83,1.34,2.88,3
14:14,20,17,79,0.46,2.34,4
08:02,15,17,52,0.63,2.89,5
07:21,29,16,43,1.51,2.14,5
12:46,20,16,30,1.46,2.99,6
15:42,19,16,22,0.72,0.11,7
13:09,18,23,75,0.1,1.38,0
17:59,20,17,32,1.08,0.74,1
18:36,18,17,63,1.33,0.14,2
11:43,19,16,60,1.08,0.75,3
10:58,18,16,81,0.79,2.38,4
07:17,17,17,52,1.55,0.83,5
17:17,23,17,85,0.76,2.74,5
10:56,20,17,33,1.86,2.69,6
15:19,20,16,24,0.04,1.68,7
10:13,19,26,78,0.08,1.02,0
17:17,19,17,37,1.41,1.02,1
17:53,20,15,52,0.67,0.99,2
19:12,20,16,42,1.68,2.96,4
14:03,16,16,52,0.67,1.72,5
21:29,24,16,84,1.93,1.87,5
21:00,18,15,36,0.36,1.62,6
19:52,18,16,28,0.99,0.84,7
09:44,19,22,44,0.56,2.83,0
17:24,18,16,38,1.67,1.0,1
18:53,20,15,46,0.29,0.83,2
11:22,18,16,74,1.25,2.03,3
07:31,19,17,71,1.48,2.77,4
11:43,15,16,42,0.04,0.1,5
14:44,26,15,46,1.18,1.49,5
20:45,18,15,33,0.76,2.8,6
11:37,15,17,69,0.12,0.28,5
19:56,22,17,50,0.05,1.23,5
15:35,20,16,32,0.95,2.5,6
15:57,19,17,29,0.6,0.91,7
15:09,18,26,100,0.06,0.1,0
18:49,18,15,40,1.49,1.88,1
17:23,19,17,85,0.02,0.86,2
11:45,18,15,46,1.58,0.25,3
17:42,18,17,67,0.29,2.38,4
13:16,17,17,65,0.46,1.19,5
18:18,22,15,60,1.24,2.91,5
10:31,20,15,34,0.14,1.06,6
17:44,18,15,36,0.39,1.42,7
11:55,18,21,91,0.12,2.1,0
21:47,20,16,28,0.16,1.84,7
10:51,19,24,50,0.38,1.24,0
18:29,18,15,40,1.14,1.29,1
17:54,20,16,82,0.85,0.61,2
11:12,18,17,51,0.33,1.04,3
10:05,18,15,78,0.76,2.06,4
19:38,17,17,59,1.34,0.99,5
10:34,25,15,84,1.5,1.38,5
16:30,20,17,39,0.01,0.31,6
17:32,20,16,37,0.46,2.1,7
07:48,20,25,94,0.83,2.04,0
17:44,20,15,31,1.7,1.57,1
17:38,19,15,50,0.72,0.69,2
11:06,18,15,83,0.26,1.33,3
08:13,19,17,48,1.83,2.84,4
10:09,15,15,82,0.47,1.29,5
15:58,21,16,69,1.62,1.98,5
21:06,20,17,38,0.97,1.33,6
14:53,20,16,27,0.36,1.0,7
16:59,18,25,58,0.75,2.51,0
18:40,19,17,30,1.41,2.62,1
17:21,20,16,46,0.78,0.91,2
11:55,18,15,55,0.11,1.16,3
09:20,18,16,51,0.96,2.67,4
18:35,19,17,35,1.77,1.49,1
18:00,20,15,53,0.36,0.3,2
11:27,19,17,80,0.79,2.74,3
11:57,18,17,64,0.29,2.06,4
10:14,16,16,42,0.52,1.19,5
12:33,27,15,71,0.21,1.17,5
11:02,20,15,36,1.1,1.35,6
15:53,20,16,26,0.93,1.85,7
14:26,18,25,75,0.66,2.8,0
18:59,18,16,35,1.11,0.79,1
17:53,20,16,63,1.56,0.86,2
11:14,18,16,41,1.41,2.4,3
19:22,20,16,63,0.34,2.43,4
17:54,20,15,90,0.08,0.01,2
11:25,19,16,47,0.26,0.55,3
12:53,18,15,81,0.32,2.11,4
19:55,16,17,57,1.72,0.73,5
19:59,14,17,80,0.64,1.29,5
13:11,24,15,76,0.07,2.38,5
12:33,19,17,37,0.07,0.44,6
15:35,18,15,30,0.39,2.26,7
11:18,19,22,61,0.39,2.31,0
17:30,19,16,32,1.46,0.16,1
17:45,18,15,67,1.57,0.25,2
11:49,20,16,47,0.34,1.44,3
20:24,19,16,64,0.84,2.48,4
21:57,17,16,45,1.83,0.19,5
12:22,29,16,42,0.3,1.06,5
16:04,20,17,30,0.5,0.99,6
14:14,18,15,33,0.46,2.55,7
10:36,19,21,69,0.36,2.76,0
17:33,18,15,32,1.99,2.17,1
18:45,19,16,50,1.06,0.62,2
11:54,20,16,50,1.39,2.77,3
21:00,19,17,54,1.14,2.29,4
21:17,14,17,45,0.02,0.1,5
14:50,26,15,88,1.69,0.92,5
11:32,19,17,31,0.03,0.78,6
18:52,20,15,22,0.22,1.91,7
16:50,19,25,67,0.72,1.24,0
18:13,20,16,38,1.32,0.19,1
11:38,27,15,81,1.31,1.51,5
13:57,18,15,35,0.78,2.29,6
16:06,20,16,39,0.78,1.91,7
14:48,18,26,92,0.52,1.08,0
17:08,18,15,40,1.16,0.3,1
17:30,20,16,44,0.13,0.74,2
18:24,19,15,32,1.16,0.42,1
20:04,25,17,90,0.79,1.29,5
21:08,20,17,33,0.08,0.23,6
17:10,18,16,65,1.43,0.75,2
11:54,18,17,68,1.75,1.49,3
18:08,19,16,72,0.62,2.47,4
10:48,16,15,75,0.32,2.67,5
19:57,27,16,70,1.89,0.53,5
18:45,19,15,39,2.0,1.54,6
14:01,18,17,28,0.27,1.11,7
14:06,20,23,47,0.45,2.02,0
17:01,19,17,39,1.51,2.31,1
18:55,20,16,71,0.44,0.96,2
11:12,19,17,68,1.97,0.14,3
16:42,18,15,47,1.88,2.57,4
18:39,20,17,37,1.83,2.85,1
17:01,20,16,72,1.2,0.28,2
21:12,14,16,83,1.58,0.38,5
10:43,21,15,68,0.84,2.66,5
20:06,20,17,37,1.83,2.37,6
17:59,19,16,20,0.39,1.68,7
15:26,19,23,92,0.59,0.2,0
11:28,20,17,83,1.14,2.26,3
12:42,18,16,90,0.56,2.1,4
10:44,15,17,64,0.84,0.29,5
14:37,18,16,27,0.9,1.25,7
08:10,19,23,69,0.51,0.33,0
18:06,19,16,36,1.69,2.08,1
17:29,19,17,42,1.87,0.07,2
11:14,20,17,83,0.91,0.87,3
20:25,18,17,72,1.15,2.15,4
19:00,15,17,67,1.94,1.89,5
07:38,26,15,44,0.94,2.39,5
15:17,20,15,39,0.39,1.82,6
14:22,19,16,29,0.56,0.13,7
14:09,18,23,71,0.62,1.52,0
11:41,19,17,53,1.72,1.19,3
21:01,18,16,30,0.68,0.06,7
11:52,19,22,69,0.36,0.46,0
17:40,19,17,35,1.1,1.57,1
18:00,18,15,86,0.68,0.54,2
11:50,20,16,62,1.04,1.46,3
09:18,20,16,63,0.09,3.0,4
10:01,14,16,46,1.6,1.74,5
08:06,27,17,52,0.5,1.06,5
11:07,18,15,36,0.34,2.0,6
19:25,20,17,27,0.65,1.74,7
12:53,19,22,94,0.42,1.16,0
17:48,20,16,40,1.69,1.58,1
17:17,20,17,40,0.02,0.31,2
11:05,18,15,85,1.7,1.06,3
19:23,20,17,68,1.5,2.07,4
15:37,14,17,64,0.71,2.96,5
16:11,24,16,56,0.33,1.46,5
14:38,19,17,37,1.12,2.64,6
15:04,19,16,23,0.36,0.72,7
11:31,18,25,98,0.85,0.44,0
15:34,20,24,85,0.08,2.5,0
11:32,20,16,63,0.21,1.02,3
18:06,18,15,32,1.72,0.46,1
18:40,19,17,56,0.37,0.87,2
11:50,20,15,65,1.43,2.59,3
15:50,18,17,45,1.24,2.22,4
11:11,17,17,62,0.46,0.34,5
11:04,26,15,57,0.48,0.49,5
09:04,19,16,30,0.49,0.41,6
16:14,19,15,21,0.78,0.23,7
12:12,20,25,76,0.95,0.56,0
17:17,19,17,39,1.43,1.71,1
18:33,19,17,45,0.97,0.82,2
11:10,18,17,57,1.0,2.04,3
15:24,18,17,41,1.14,2.51,4
21:53,15,16,52,0.99,0.05,5
13:44,29,17,84,0.71,1.75,5
14:21,20,17,30,0.99,0.05,6
19:31,20,15,53,1.6,2.33,4
11:25,15,17,74,0.47,2.97,5
15:18,23,15,70,0.53,0.7,5
20:15,19,15,30,1.72,2.04,6
15:37,19,17,38,0.69,1.76,7
15:56,20,22,42,0.59,2.12,0
17:51,18,15,34,1.76,0.04,1
17:59,19,15,80,1.81,0.67,2
11:37,19,17,68,1.67,2.92,3
17:02,20,15,71,0.16,2.95,4
08:18,16,16,73,1.57,1.86,5
12:31,23,16,71,0.48,0.79,5
21:29,19,17,37,1.82,2.85,6
17:30,20,17,23,0.02,1.58,7
12:03,20,24,59,0.67,2.82,0
17:17,20,15,39,1.05,0.63,1
18:30,19,17,74,0.35,0.55,2
18:21,29,17,84,1.27,0.62,5
07:03,18,15,35,1.01,0.64,6
14:46,20,17,22,0.48,0.36,7
13:57,18,15,56,0.03,2.44,4
11:44,15,15,41,1.19,0.96,5
14:39,26,15,73,1.14,1.08,5
20:17,18,17,32,1.63,1.4,6
11:19,18,15,57,1.25,1.42,3
09:45,20,15,61,1.18,2.8,4
18:36,16,16,54,1.91,2.88,5
17:40,18,15,45,0.89,0.74,2
18:09,19,15,30,1.53,2.42,1
18:19,18,16,56,1.4,0.54,2
11:32,20,17,47,0.92,0.27,3
16:17,18,15,41,0.72,2.24,4
13:17,17,16,65,1.34,2.46,5
12:47,21,16,77,0.96,0.93,5
09:25,20,16,37,0.69,1.88,6
21:43,20,17,22,0.94,1.25,7
13:30,20,26,64,0.88,0.92,0
17:40,20,16,36,1.21,0.1,1
17:24,19,16,63,0.78,0.94,2
11:07,18,17,88,1.05,1.82,3
15:11,18,15,88,0.62,2.3,4
14:27,17,16,66,1.78,0.62,5
10:43,29,16,82,1.37,1.64,5
17:32,18,16,34,1.77,1.02,6
19:15,18,15,24,0.93,1.2,7
09:40,18,22,46,0.32,2.76,0
18:47,18,17,39,1.06,0.76,1
17:55,18,16,52,1.35,0.05,2
11:51,20,15,49,1.05,0.03,3
18:59,20,16,73,1.91,2.25,4
19:34,17,17,44,1.62,2.1,5
20:07,19,16,27,0.77,0.06,7
10:22,18,24,43,0.24,1.96,0
17:42,20,15,40,1.56,1.96,1
18:58,19,16,67,1.51,0.59,2
11:43,19,15,53,0.47,1.85,3
09:02,18,16,63,0.48,2.77,4
21:57,17,16,54,1.63,0.4,5
20:36,19,15,20,0.97,0.29,7
15:25,19,23,98,0.52,2.72,0
18:19,19,17,37,1.08,2.27,1
11:25,20,16,82,1.74,0.51,3
08:19,18,15,69,0.96,2.86,4
08:58,14,16,72,0.75,1.36,5
18:33,28,16,90,0.76,2.32,5
21:17,18,17,31,0.77,1.18,6
18:05,18,15,24,0.55,1.1,7
08:49,18,23,81,0.2,1.81,0
18:22,19,16,40,1.42,1.42,1
17:36,18,17,59,1.55,0.0,2
11:53,18,17,43,1.94,2.3,3
17:29,19,17,69,0.85,2.49,4
07:29,16,16,58,1.4,0.29,5
19:24,25,15,88,0.99,1.1,5
17:38,18,16,36,0.03,0.58,6
17:58,20,17,24,0.79,0.76,7
07:33,20,25,49,0.89,1.79,0
18:36,20,17,39,1.93,1.88,1
14:04,27,15,69,1.28,2.33,5
14:23,19,17,36,1.73,0.6,6
16:08,18,17,34,0.97,2.09,7
12:39,20,24,44,0.27,1.53,0
18:31,20,16,39,1.46,1.5,1
18:55,18,16,90,0.91,0.15,2
18:43,19,16,64,0.82,0.48,2
11:23,18,16,43,0.9,2.3,3
09:22,20,17,82,1.8,2.12,4
13:14,15,17,63,0.83,1.42,5
17:52,22,16,67,0.08,2.35,5
14:44,19,17,32,0.22,1.49,6
15:04,18,16,29,0.41,0.85,7
10:41,19,24,74,0.65,0.43,0
18:12,19,16,30,1.13,0.98,1
09:12,24,17,79,0.32,1.04,5
13:13,19,17,32,0.61,1.47,6
18:36,19,15,61,1.0,0.72,2
11:24,19,15,77,1.66,0.23,3
14:55,28,15,82,1.83,2.39,5
18:44,18,15,34,0.13,2.49,6
15:00,18,15,25,0.08,1.73,7
14:03,20,23,81,0.82,1.69,0
17:49,20,16,33,1.95,2.67,1
17:16,19,17,77,1.4,0.3,2
11:15,18,17,71,1.89,1.17,3
19:25,18,16,23,0.05,1.46,7
13:54,18,24,77,0.24,1.43,0
17:18,18,16,30,1.25,2.38,1
18:09,18,17,78,1.13,0.45,2
11:56,20,15,87,1.46,1.74,3
21:49,20,17,47,0.18,2.31,4
14:10,17,17,73,0.33,2.4,5
08:26,26,15,43,0.83,0.09,5
11:12,18,17,39,1.3,2.32,6
14:32,18,17,36,0.44,1.98,7
09:55,18,16,76,1.64,2.57,4
16:04,16,16,65,0.2,1.58,5
21:15,24,16,45,1.52,1.84,5
08:30,19,16,39,0.88,1.98,6
10:41,18,24,53,0.97,1.43,0
17:15,20,15,35,1.52,1.64,1
18:57,18,15,82,1.18,0.48,2
11:03,18,16,89,1.4,0.14,3
20:23,20,17,56,0.88,2.28,4
13:26,27,15,87,0.75,1.46,5
12:15,19,17,37,0.17,2.82,6
20:07,18,17,25,0.63,0.28,7
08:36,14,17,43,1.19,2.12,5
20:57,24,17,52,1.42,2.61,5
17:27,19,17,39,1.64,2.16,6
14:50,20,17,22,0.92,0.0,7
07:55,20,25,71,0.67,0.84,0
17:33,20,16,40,1.4,1.91,1
18:57,19,17,80,1.32,2.11,4
21:15,17,16,64,1.63,1.48,5
17:42,19,17,77,0.4,0.89,2
11:47,19,16,71,0.73,0.45,3
15:41,18,15,73,1.25,2.2,4
20:27,15,15,76,1.77,1.95,5
08:05,18,21,49,0.65,2.99,0
17:39,18,16,34,1.69,1.84,1
18:30,19,16,48,1.29,0.3,2
11:27,19,17,53,0.9,1.4,3
19:46,19,16,48,0.95,2.21,4
17:55,17,15,63,0.86,2.45,5
14:30,18,24,49,0.83,0.13,0
17:29,19,16,39,1.25,0.59,1
17:11,18,17,68,0.55,0.97,2
11:25,20,16,57,1.73,2.6,3
13:57,26,17,58,0.28,0.12,5
07:50,18,16,36,0.01,0.13,6
16:33,19,17,27,0.07,2.86,7
11:32,18,26,91,0.33,0.57,0
18:19,18,15,36,1.19,1.4,1
17:54,19,16,40,1.48,0.91,2
11:55,20,16,76,0.01,2.83,3
07:08,20,15,84,1.26,2.87,4
08:46,14,17,84,1.63,1.49,5
10:55,27,16,81,1.8,0.73,5
15:31,19,15,38,1.05,0.89,6
18:26,20,17,27,0.44,2.91,7
16:34,18,26,95,0.81,0.69,0
18:42,19,15,31,1.88,0.63,1
18:40,19,17,66,0.85,0.79,2
11:04,18,16,55,1.65,1.79,3
16:33,18,16,43,1.74,2.7,4
10:32,15,15,78,0.89,2.34,5
18:16,24,16,74,0.84,1.47,5
15:41,18,16,30,1.94,1.07,6
16:37,19,17,36,0.67,0.0,7
12:26,18,16,58,1.42,2.37,4
21:26,16,15,66,0.79,0.75,5
20:33,21,16,75,1.82,0.88,5
07:50,20,15,37,0.03,0.55,6
14:54,19,17,29,0.95,1.71,7
16:37,18,22,53,0.14,2.49,0
18:13,19,15,35,1.34,2.36,1
18:15,18,15,53,0.89,0.75,2
11:10,20,15,55,0.43,0.8,3
09:21,18,17,69,0.33,2.07,4
12:00,14,15,53,1.72,2.85,5
07:27,24,15,46,0.37,2.35,5
13:40,19,15,34,0.35,0.66,6
20:02,19,16,24,0.54,1.29,7
13:39,20,22,65,0.6,1.14,0
17:12,20,15,39,1.22,1.11,1
11:22,19,16,73,0.46,0.23,3
15:32,18,16,77,1.29,2.73,4
20:33,17,16,76,0.43,2.51,5
08:24,26,17,61,0.78,1.88,5
10:26,19,17,35,1.83,2.38,6
21:05,20,16,39,0.16,0.39,7
09:55,19,24,77,0.22,0.9,0
17:44,20,15,59,0.87,0.1,2
11:51,18,17,80,1.46,0.78,3
16:01,19,16,61,1.27,2.75,4
15:11,17,15,62,0.29,0.41,5
13:55,22,15,86,1.56,1.31,5
11:19,19,16,36,0.12,0.24,6
18:47,18,16,22,0.36,1.91,7
16:33,19,21,76,0.81,2.04,0
18:41,18,15,36,1.86,1.11,1
17:53,19,15,44,1.97,0.99,2
11:20,18,15,46,0.84,0.82,3
17:42,20,15,59,1.74,2.91,4
17:25,15,15,50,0.63,0.0,5
18:10,29,15,70,1.35,1.16,5
08:39,20,16,34,0.16,0.99,6
18:57,20,16,23,0.41,1.76,7
16:03,19,23,48,0.14,1.34,0
17:27,19,17,33,1.61,0.02,1
17:34,18,15,55,1.6,0.14,2
18:41,19,15,30,1.45,2.05,1
17:25,19,16,65,1.99,0.68,2
11:30,19,15,69,0.17,2.29,3
16:07,19,15,52,1.0,2.32,4
08:25,14,17,85,0.42,0.22,5
12:04,20,16,73,0.9,2.14,4
12:56,16,15,57,0.2,0.39,5
07:54,22,16,60,1.67,2.17,5
07:23,20,17,38,2.0,1.56,6
20:14,20,17,28,0.76,2.09,7
15:26,20,26,62,0.51,2.55,0
17:55,18,15,35,1.56,1.78,1
18:31,18,17,42,1.27,0.8,2
11:58,18,16,61,0.74,0.46,3
21:14,18,17,89,0.02,2.64,4
12:58,14,17,72,1.24,2.27,5
20:23,28,16,68,0.61,0.4,5
16:34,18,16,39,1.33,1.07,6
18:22,18,15,33,0.25,2.06,7
14:40,20,21,61,0.1,2.36,0
17:46,20,17,35,1.69,2.97,1
18:25,19,15,80,1.44,0.11,2
11:41,20,16,53,0.01,2.3,3
13:03,19,17,47,0.53,2.41,4
13:09,15,15,63,1.74,0.21,5
07:39,24,17,49,0.41,1.98,5
15:56,18,15,34,1.15,2.52,6
17:32,19,15,31,0.49,2.83,7
10:00,19,26,47,0.16,0.46,0
17:31,18,17,39,1.26,1.83,1
18:50,19,17,47,0.93,0.07,2
11:02,18,16,90,1.43,2.36,3
18:46,20,17,41,0.62,2.2,4
17:14,16,15,54,0.03,2.68,5
18:48,21,15,71,0.18,2.17,5
11:44,18,17,33,1.75,1.65,6
21:49,18,16,20,0.96,2.84,7
11:55,20,24,68,0.42,0.06,0
17:22,19,15,33,1.8,1.74,1
17:43,20,16,54,1.24,0.89,2
11:54,20,16,59,1.17,2.92,3
16:22,26,17,88,1.64,1.1,5
10:00,20,17,35,0.3,0.34,6
20:28,18,16,22,0.69,2.53,7
13:51,19,22,59,0.39,2.74,0
18:14,20,16,30,1.11,2.49,1
17:52,18,15,54,1.53,0.34,2
11:31,20,16,42,0.36,0.81,3
19:29,20,16,30,1.35,1.22,6
17:04,18,17,35,0.14,1.42,7
13:10,19,21,74,0.02,0.18,0
18:26,20,17,32,1.29,0.22,1
18:59,18,16,61,0.64,0.1,2
11:52,19,17,40,0.09,1.03,3
14:09,20,16,49,1.74,2.25,4
07:38,24,17,74,0.61,0.29,5
16:04,20,16,32,0.13,1.78,6
12:20,14,17,55,1.54,1.69,5
12:46,23,17,84,0.25,0.55,5
16:58,18,17,37,0.91,0.72,6
18:13,19,15,30,0.62,1.72,7
08:23,18,25,60,0.43,1.55,0
18:09,20,15,33,1.11,2.51,1
18:50,20,15,64,0.68,0.89,2
11:46,18,15,90,0.9,2.57,3
07:30,26,17,87,1.4,1.58,5
18:34,18,16,34,1.86,2.58,6
16:08,20,15,37,0.49,1.58,7
13:24,20,23,85,0.35,1.45,0
08:44,14,15,40,0.58,0.68,5
09:00,28,17,42,0.79,1.02,5
16:08,19,17,82,1.34,2.45,4
15:24,14,17,57,0.45,0.8,5
17:39,19,17,40,1.24,2.99,1
17:25,20,15,40,1.5,0.07,2
11:45,20,16,62,1.74,1.1,3
10:12,18,15,65,0.17,2.94,4
16:05,14,15,55,1.6,0.63,5
07:22,23,16,67,0.35,1.73,5
14:08,20,17,86,1.04,2.9,4
21:35,15,15,51,0.63,1.34,5
14:20,26,15,87,0.18,0.71,5
18:38,18,17,39,1.5,1.06,6
14:52,18,15,24,0.22,0.56,7
15:15,18,23,71,0.9,0.81,0
18:09,20,17,34,1.12,2.99,1
17:57,18,15,51,1.87,0.88,2
11:27,20,17,58,1.04,0.15,3
19:21,20,16,89,0.66,2.71,4
16:47,16,17,61,0.53,1.67,5
11:51,26,15,59,1.86,0.82,5
21:45,20,16,36,0.68,2.97,6
15:17,20,15,29,0.94,0.76,7
07:39,20,23,78,0.57,0.13,0
18:48,19,17,40,1.76,1.62,1
18:53,19,17,41,0.95,0.14,2
11:17,19,17,41,1.42,1.22,3
10:28,19,15,73,0.21,2.24,4
07:49,19,17,34,0.09,2.32,6
18:41,20,16,36,0.29,0.39,7
11:53,20,24,77,0.09,0.33,0
18:35,20,15,30,1.57,1.34,1
18:17,19,15,47,0.81,0.62,2
11:42,20,15,59,0.93,1.99,3
15:52,21,17,48,1.66,1.14,5
14:49,19,15,34,1.09,1.38,6
19:26,19,17,31,0.55,0.28,7
08:53,19,26,80,0.42,0.62,0
17:41,18,17,33,1.98,2.6,1
18:07,18,17,83,0.82,0.98,2
11:02,18,16,71,0.37,2.15,3
11:07,20,17,48,1.5,2.21,4
18:07,16,16,76,1.96,1.52,5
18:31,18,15,31,0.47,1.05,7
10:03,19,24,54,0.49,2.76,0
18:45,20,15,30,1.3,2.02,1
18:48,18,16,81,0.82,0.09,2
11:57,18,15,62,0.54,2.88,3
11:51,20,16,62,0.48,2.95,4
08:51,15,15,74,1.7,0.42,5
17:16,20,16,63,1.65,0.79,2
20:14,24,15,74,1.74,2.71,5
15:22,20,17,34,0.25,2.45,6
17:09,20,17,76,1.89,2.48,4
21:28,16,16,42,0.31,0.45,5
18:42,20,17,34,0.62,1.61,7
09:55,19,23,72,0.24,2.04,0
18:49,18,16,35,1.02,1.55,1
17:40,19,16,50,0.55,0.96,2
11:29,19,15,63,1.13,0.05,3
21:30,18,15,82,1.97,2.65,4
18:01,17,15,69,0.21,1.12,5
20:49,21,16,71,0.64,1.79,5
09:48,19,15,39,1.93,0.48,6
16:08,20,16,22,0.92,0.6,7
07:12,19,24,75,0.37,2.23,0
18:03,20,17,30,1.17,1.17,1
11:37,20,15,49,1.69,2.1,3
07:31,18,15,55,0.73,2.04,4
21:15,19,15,55,0.51,2.72,4
09:15,17,16,53,1.95,0.51,5
07:51,27,16,72,1.08,1.73,5
14:53,21,17,81,1.61,0.49,5
10:49,20,15,37,1.28,1.94,6
21:28,20,17,20,0.52,1.39,7
09:25,20,22,74,0.11,0.29,0
18:20,18,15,33,1.26,2.6,1
17:49,19,16,82,1.91,0.53,2
11:13,18,15,57,1.75,2.2,3
10:29,19,15,77,0.51,2.18,4
17:39,16,16,87,0.41,1.3,5
14:02,27,17,51,0.75,2.73,5
15:23,19,15,33,0.16,0.86,6
21:20,20,17,28,0.51,1.97,7
15:24,19,25,86,0.18,0.86,0
18:55,18,16,34,1.74,0.54,1
18:13,18,15,41,0.06,0.77,2
09:04,17,17,66,0.76,2.17,5
17:44,19,15,60,1.63,2.74,4
13:19,15,16,78,0.15,0.01,5
09:28,25,15,81,1.73,0.13,5
20:03,20,17,34,1.44,2.69,6
20:48,19,15,31,0.7,1.03,7
11:36,19,24,75,0.54,0.21,0
18:14,20,16,32,1.96,0.35,1
17:11,20,16,86,1.2,0.76,2
11:51,18,15,56,1.27,1.83,3
08:14,19,15,66,1.97,2.22,4
09:32,16,15,84,0.48,1.65,5
20:07,21,15,60,0.56,2.26,5
15:18,19,17,38,0.24,1.24,6
14:55,18,15,38,0.37,1.85,7
10:30,20,21,73,0.0,2.47,0
17:48,19,15,39,1.97,2.07,1
18:26,20,15,47,0.26,0.26,2
11:46,18,17,44,1.09,2.49,3
21:00,19,16,35,0.51,1.21,6
18:21,14,15,85,1.02,1.18,5
10:42,22,16,58,1.03,1.59,5
09:06,20,17,32,1.83,0.25,6
15:25,18,17,24,0.82,1.98,7
14:10,20,22,77,0.08,1.01,0
18:53,18,17,31,1.37,0.95,1
17:00,19,16,66,0.86,0.51,2
11:40,18,16,64,0.67,1.44,3
11:04,19,16,89,0.01,2.64,4
08:11,17,16,78,1.75,2.43,5
18:18,25,17,59,0.01,0.44,5
13:04,18,16,37,0.64,0.95,6
17:42,20,16,31,0.3,2.52,7
13:04,19,22,72,0.35,0.06,0
18:08,19,16,40,1.77,0.92,1
17:16,18,17,65,0.82,0.07,2
11:50,20,16,61,1.01,0.95,3
21:06,18,15,81,1.3,2.71,4
16:25,16,15,82,0.28,2.55,5
17:15,25,17,79,0.61,0.76,5
09:32,20,17,45,1.84,2.19,4
11:32,20,17,71,0.06,2.75,3
14:41,19,24,74,0.6,2.11,0
18:30,18,17,30,1.54,1.87,1
18:15,18,16,86,1.16,0.46,2
11:33,19,17,46,0.09,2.64,3
14:14,19,15,50,0.4,2.94,4
15:20,17,17,77,0.73,2.46,5
14:50,26,16,40,0.7,1.99,5
11:28,20,16,30,0.29,0.76,6
18:53,18,16,26,0.86,0.67,7
11:28,18,25,69,0.38,1.76,0
18:15,19,16,36,1.23,2.71,1
18:29,20,15,63,1.13,0.46,2
11:10,18,17,83,1.69,1.52,3
07:01,18,17,72,0.82,2.95,4
18:24,16,15,73,1.61,2.2,5
07:38,20,15,36,0.16,2.6,6
20:52,20,16,28,0.02,0.13,7
18:48,19,16,33,0.44,1.22,7
08:24,18,22,97,0.42,1.47,0
15:11,21,15,66,1.55,1.25,5
20:49,18,15,35,0.66,0.94,6
16:05,18,15,38,0.76,2.57,7
16:58,18,22,88,0.5,1.54,0
18:49,18,17,33,1.44,2.91,1
18:55,20,17,43,1.72,0.17,2
11:34,20,15,76,1.27,0.91,3
11:03,18,17,84,1.42,2.7,4
10:01,16,15,80,0.99,3.0,5
17:59,23,15,78,0.28,0.23,5
20:23,18,17,30,1.67,0.92,6
14:41,19,17,30,0.13,1.28,7
10:56,19,26,56,0.33,0.09,0
17:02,18,16,40,1.91,2.62,1
18:18,19,16,90,1.27,0.49,2
11:41,18,15,68,0.49,2.25,3
17:29,19,16,59,1.69,2.87,4
15:10,16,17,55,0.47,2.26,5
07:13,24,17,83,0.24,2.47,5
15:08,20,15,33,0.76,2.79,6
10:34,29,16,79,0.92,1.3,5
17:11,18,16,38,1.34,2.01,6
18:41,20,17,40,1.74,0.59,1
17:04,20,17,41,1.11,0.86,2
20:28,20,17,22,0.08,1.98,7
16:52,20,22,75,0.68,0.0,0
17:12,20,16,39,1.29,0.22,1
15:52,24,15,63,1.68,0.85,5
21:08,20,17,37,1.7,1.32,6
19:29,19,15,39,0.43,1.67,7
18:18,19,16,42,1.46,0.8,2
11:59,19,17,74,0.21,2.09,3
15:00,20,15,34,0.95,2.55,7
07:57,18,22,60,0.1,2.31,0
18:57,18,16,36,1.4,0.74,1
17:40,19,16,82,1.82,0.15,2
11:49,19,16,46,0.49,0.23,3
10:27,19,15,56,0.05,2.78,4
10:52,14,16,50,1.67,0.08,5
16:17,24,17,41,0.46,2.71,5
07:50,18,15,39,0.12,0.25,6
15:58,19,17,31,0.01,2.49,7
14:26,20,24,74,0.62,1.18,0
17:18,18,15,32,1.09,0.74,1
17:30,20,17,46,1.31,0.65,2
